effective index effective index Real,
Slice:,
voltage ,effective index 
-0.5,2.786989212036133
0.0,2.7870099544525146
0.5,2.7870259284973145
1.0,2.7870395183563232
1.5,2.7870516777038574
2.0,2.787062168121338
2.5,2.787071466445923
3.0,2.7870798110961914
3.5,2.7870874404907227
4.0,2.7870941162109375
