Iac Iac Imaginary,
Slice:frequency=100.0[MHz] ,
voltage ,Iac 
-0.5,1.4726057315783692e-06
0.0,1.1354827620380092e-06
0.5,1.0218113857263234e-06
1.0,9.44637633892853e-07
1.5,8.838338203531748e-07
2.0,8.336367045558291e-07
2.5,7.912893238426477e-07
3.0,7.54795848934009e-07
3.5,7.229660923258052e-07
4.0,6.949866246941383e-07
