Iac Iac Real,
Slice:frequency=100.0[MHz] ,
voltage ,Iac 
-0.5,5.1033577364023586e-09
0.0,2.6764712668381208e-09
0.5,2.1513846260035052e-09
1.0,1.8281126612507137e-09
1.5,1.591479059648293e-09
2.0,1.4080493437873542e-09
2.5,1.261661553009219e-09
3.0,1.141707506313594e-09
3.5,1.041801644952045e-09
4.0,9.576163195745835e-10
