Iac Iac Real,
Slice:frequency=1.0[MHz] ,
voltage ,Iac 
-0.5,9.720050458961182e-11
0.0,2.685509692228194e-13
0.5,2.1673982053549423e-13
1.0,1.8946132098081325e-13
1.5,1.4718090570083053e-13
2.0,1.4376701055768965e-13
2.5,1.0722470817053215e-13
3.0,9.186873944954169e-14
3.5,9.023881766606276e-14
4.0,7.935621967490245e-14
