loss loss Real,
Slice:,
voltage ,loss 
-0.5,3.511225938796997
0.0,3.192946434020996
0.5,2.9333348274230957
1.0,2.7058944702148438
1.5,2.5030994415283203
2.0,2.321443796157837
2.5,2.1581149101257324
3.0,2.0110983848571777
3.5,1.8786287307739258
4.0,1.7589082717895508
