effective index effective index Imaginary,
Slice:,
voltage ,effective index 
-0.5,-8.428220098721795e-06
0.0,-7.664232725801412e-06
0.5,-7.0410710577561986e-06
1.0,-6.495130946859717e-06
1.5,-6.008349373587407e-06
2.0,-5.57230941922171e-06
2.5,-5.180261268833419e-06
3.0,-4.8273677748511545e-06
3.5,-4.509392510954058e-06
4.0,-4.2220199247822165e-06
